timestamp,severity,score,country,attack_type,mitre,source_ip,target_system
2026-02-18 17:52:36.469557,High,80,Unknown,Command Injection,T1059,147.185.132.252,Web Application
2026-02-18 17:52:37.123229,High,80,Unknown,XSS Attack,T1059,185.200.116.40,Web Application
2026-02-18 17:52:37.745361,High,80,Unknown,Port Scanning,T1046,40.119.41.182,Firewall
2026-02-18 17:52:38.362582,High,80,Unknown,SQL Injection,T1190,147.185.132.37,API Gateway
2026-02-18 17:52:39.099463,High,80,Unknown,XSS Attack,T1059,191.119.101.192,API Gateway
2026-02-18 17:52:39.734974,High,80,Unknown,Command Injection,T1059,118.194.233.182,API Gateway
2026-02-18 17:52:40.392288,High,80,Unknown,XSS Attack,T1059,223.123.43.68,Web Application
2026-02-18 17:52:41.083539,High,80,Unknown,XSS Attack,T1059,162.216.150.46,API Gateway
2026-02-18 17:52:41.675769,High,80,Unknown,SQL Injection,T1190,208.75.88.0,Database Server
2026-02-18 17:52:42.343674,High,80,Unknown,Command Injection,T1059,185.180.141.13,API Gateway
2026-02-18 17:52:42.996014,High,80,Unknown,SQL Injection,T1190,144.86.173.57,Web Application
2026-02-18 17:52:43.701622,High,80,Unknown,XSS Attack,T1059,115.190.233.202,CMS
2026-02-18 17:52:44.329503,High,80,Unknown,Command Injection,T1059,172.234.192.95,Shell Server
2026-02-18 17:52:44.956081,High,80,Unknown,XSS Attack,T1059,47.77.223.20,Web Application
2026-02-18 17:52:45.579217,High,80,Unknown,XSS Attack,T1059,188.48.106.148,CMS
2026-02-18 17:52:46.174185,High,80,Unknown,XSS Attack,T1059,20.15.225.72,Web Application
2026-02-18 17:52:46.969177,High,80,Unknown,Command Injection,T1059,144.123.77.225,Web Application
2026-02-18 17:52:47.617751,High,80,Unknown,SQL Injection,T1190,195.184.76.220,Database Server
2026-02-18 17:52:48.273179,High,80,Unknown,Port Scanning,T1046,220.197.78.181,Network Infrastructure
2026-02-18 17:52:49.012857,High,80,Unknown,Command Injection,T1059,67.78.69.202,Shell Server
2026-02-18 17:52:49.676340,High,80,Unknown,Port Scanning,T1046,47.245.83.28,Network Infrastructure
2026-02-18 17:52:50.301279,High,80,Unknown,Command Injection,T1059,172.203.242.24,Web Application
2026-02-18 17:52:50.964713,High,80,Unknown,XSS Attack,T1059,138.68.129.214,CMS
2026-02-18 17:52:51.637230,High,80,Unknown,XSS Attack,T1059,144.86.173.110,Web Application
2026-02-18 17:52:52.222879,High,80,Unknown,Port Scanning,T1046,109.105.209.100,Firewall
2026-02-18 17:52:52.998563,High,80,Unknown,Port Scanning,T1046,147.185.132.127,Firewall
2026-02-18 17:52:53.682403,High,80,Unknown,Command Injection,T1059,192.109.200.0,Web Application
2026-02-18 17:52:54.259214,High,80,Unknown,XSS Attack,T1059,154.83.197.38,CMS
2026-02-18 17:52:54.851649,High,80,Unknown,Port Scanning,T1046,172.105.147.164,Network Infrastructure
2026-02-18 17:52:55.432503,High,80,Unknown,SQL Injection,T1190,180.95.238.96,Web Application
2026-02-18 17:52:56.097485,High,80,Unknown,Command Injection,T1059,172.103.206.148,Shell Server
2026-02-18 17:52:56.797434,High,80,Unknown,XSS Attack,T1059,20.169.107.190,Web Application
2026-02-18 17:52:57.426269,High,80,Unknown,Command Injection,T1059,220.197.78.129,Shell Server
2026-02-18 17:52:58.079007,High,80,Unknown,Command Injection,T1059,220.197.78.59,Shell Server
2026-02-18 17:52:59.739387,High,80,Unknown,XSS Attack,T1059,92.119.162.0,Web Application
2026-02-18 17:53:00.358283,High,80,Unknown,Port Scanning,T1046,76.74.42.0,Firewall
2026-02-18 17:53:00.997653,High,80,Unknown,SQL Injection,T1190,47.250.178.226,Web Application
2026-02-18 17:53:01.667772,High,80,Unknown,SQL Injection,T1190,49.48.139.147,Database Server
2026-02-18 17:53:02.331677,High,80,Unknown,Command Injection,T1059,204.235.242.0,API Gateway
2026-02-18 17:53:02.940627,High,80,Unknown,Port Scanning,T1046,162.216.150.224,Firewall
2026-02-18 17:53:03.522772,High,80,Unknown,XSS Attack,T1059,137.184.31.63,API Gateway
2026-02-18 17:53:04.114350,High,80,Unknown,XSS Attack,T1059,20.84.78.51,CMS
2026-02-18 17:53:04.754425,High,80,Unknown,SQL Injection,T1190,151.225.16.10,Web Application
2026-02-18 17:53:05.440262,High,80,Unknown,SQL Injection,T1190,86.183.87.105,Web Application
2026-02-18 17:53:06.033810,High,80,Unknown,Command Injection,T1059,165.154.41.47,Shell Server
2026-02-18 17:53:06.685046,High,80,Unknown,Command Injection,T1059,61.83.215.69,Shell Server
2026-02-18 17:53:07.261443,High,80,Unknown,XSS Attack,T1059,221.199.73.78,API Gateway
2026-02-18 17:53:07.918262,High,80,Unknown,XSS Attack,T1059,209.38.79.115,API Gateway
2026-02-18 17:53:08.576955,High,80,Unknown,SQL Injection,T1190,180.149.125.205,API Gateway
2026-02-18 17:53:09.215797,High,80,Unknown,Port Scanning,T1046,109.105.210.18,Router
2026-02-18 17:53:09.802794,High,80,Unknown,Port Scanning,T1046,165.154.162.208,Network Infrastructure
2026-02-18 17:53:10.587406,High,80,Unknown,SQL Injection,T1190,193.107.74.239,Database Server
2026-02-18 17:53:11.257289,High,80,Unknown,SQL Injection,T1190,217.113.234.110,Web Application
2026-02-18 17:53:11.933557,High,80,Unknown,Port Scanning,T1046,107.150.97.90,Router
2026-02-18 17:53:12.575563,High,80,Unknown,SQL Injection,T1190,185.226.197.30,Database Server
2026-02-18 17:53:13.258532,High,80,Unknown,XSS Attack,T1059,114.231.216.0,API Gateway
2026-02-18 17:53:13.943147,High,80,Unknown,SQL Injection,T1190,47.250.86.147,Web Application
2026-02-18 17:53:14.627594,High,80,Unknown,Port Scanning,T1046,143.198.231.53,Network Infrastructure
2026-02-18 17:53:15.328275,High,80,Unknown,SQL Injection,T1190,162.216.149.39,Database Server
2026-02-18 17:53:15.899990,High,80,Unknown,XSS Attack,T1059,35.203.211.116,API Gateway
2026-02-18 17:53:16.619157,High,80,Unknown,Command Injection,T1059,172.105.147.60,API Gateway
2026-02-18 17:53:17.277396,High,80,Unknown,XSS Attack,T1059,101.28.191.154,API Gateway
2026-02-18 17:53:17.956172,High,80,Unknown,XSS Attack,T1059,20.83.173.252,Web Application
2026-02-18 17:53:18.620313,High,80,Unknown,SQL Injection,T1190,107.150.106.152,Web Application
2026-02-18 17:53:19.210496,High,80,Unknown,Port Scanning,T1046,147.185.132.243,Network Infrastructure
2026-02-18 17:53:19.871882,High,80,Unknown,Command Injection,T1059,218.92.21.142,API Gateway
2026-02-18 17:53:20.461067,High,80,Unknown,XSS Attack,T1059,128.199.240.7,Web Application
2026-02-18 17:53:21.171465,High,80,Unknown,XSS Attack,T1059,177.136.235.46,Web Application
2026-02-18 17:53:21.769997,High,80,Unknown,XSS Attack,T1059,35.203.210.121,Web Application
2026-02-18 17:53:23.398221,High,80,Unknown,XSS Attack,T1059,20.15.163.51,API Gateway
2026-02-18 17:53:24.031968,High,80,Unknown,SQL Injection,T1190,194.187.179.43,Web Application
2026-02-18 17:53:24.604495,High,80,Unknown,Port Scanning,T1046,68.183.216.176,Network Infrastructure
2026-02-18 17:53:25.253119,High,80,Unknown,SQL Injection,T1190,112.112.212.65,Database Server
2026-02-18 17:53:25.912984,High,80,Unknown,Port Scanning,T1046,35.203.210.5,Firewall
2026-02-18 17:53:26.537065,High,80,Unknown,XSS Attack,T1059,218.200.173.73,CMS
2026-02-18 17:53:27.160881,High,80,Unknown,XSS Attack,T1059,138.36.136.0,Web Application
2026-02-18 17:53:27.795944,High,80,Unknown,Command Injection,T1059,113.30.152.225,Shell Server
2026-02-18 17:53:28.393397,High,80,Unknown,Command Injection,T1059,103.178.3.241,Shell Server
2026-02-18 17:53:29.052566,High,80,Unknown,Command Injection,T1059,85.217.140.17,Shell Server
2026-02-18 17:53:29.674151,High,80,Unknown,SQL Injection,T1190,147.185.133.200,Database Server
2026-02-18 17:53:30.348605,High,80,Unknown,XSS Attack,T1059,185.180.141.35,Web Application
2026-02-18 17:53:30.997219,High,80,Unknown,Port Scanning,T1046,124.29.207.189,Network Infrastructure
2026-02-18 17:53:31.656882,High,80,Unknown,SQL Injection,T1190,171.105.76.57,Database Server
2026-02-18 17:53:32.288026,High,80,Unknown,Command Injection,T1059,85.217.149.9,Web Application
2026-02-18 17:53:32.897542,High,80,Unknown,Port Scanning,T1046,216.180.246.138,Network Infrastructure
2026-02-18 17:53:33.530657,High,80,Unknown,XSS Attack,T1059,120.157.84.1,Web Application
2026-02-18 17:53:34.233789,High,80,Unknown,Command Injection,T1059,152.32.247.22,API Gateway
2026-02-18 17:53:34.952370,High,80,Unknown,XSS Attack,T1059,85.111.68.99,CMS
2026-02-18 17:53:35.536076,High,80,Unknown,Port Scanning,T1046,175.30.48.203,Firewall
2026-02-18 17:53:36.172933,High,80,Unknown,Port Scanning,T1046,212.75.152.47,Firewall
2026-02-18 17:53:36.754340,High,80,Unknown,SQL Injection,T1190,206.183.160.0,Web Application
2026-02-18 17:53:37.431639,High,80,Unknown,Command Injection,T1059,35.203.210.237,API Gateway
2026-02-18 17:53:38.014141,High,80,Unknown,XSS Attack,T1059,85.217.149.5,Web Application
2026-02-18 17:53:38.707253,High,80,Unknown,Port Scanning,T1046,118.193.57.59,Router
2026-02-18 17:53:39.406226,High,80,Unknown,Port Scanning,T1046,185.161.148.0,Network Infrastructure
2026-02-18 17:53:40.027085,High,80,Unknown,Port Scanning,T1046,13.86.116.159,Router
2026-02-18 17:53:40.831865,High,80,Unknown,SQL Injection,T1190,147.185.132.223,Web Application
2026-02-18 17:53:41.429482,High,80,Unknown,SQL Injection,T1190,172.105.147.179,Database Server
2026-02-18 17:53:42.084347,High,80,Unknown,Port Scanning,T1046,80.66.75.0,Firewall
2026-02-18 17:53:42.730162,High,80,Unknown,Port Scanning,T1046,192.101.187.0,Firewall
2026-02-18 17:53:43.348175,High,80,Unknown,Port Scanning,T1046,168.151.48.0,Network Infrastructure
2026-02-18 17:53:43.965974,High,80,Unknown,Command Injection,T1059,35.203.210.201,Shell Server
2026-02-18 17:53:44.559726,High,80,Unknown,Command Injection,T1059,91.231.89.143,Shell Server
2026-02-18 17:53:45.150255,High,80,Unknown,SQL Injection,T1190,147.185.133.44,Database Server
2026-02-18 17:53:45.809341,High,80,Unknown,Port Scanning,T1046,182.138.158.34,Firewall
2026-02-18 17:53:46.416640,High,80,Unknown,XSS Attack,T1059,211.180.105.241,Web Application
2026-02-18 17:53:47.119718,High,80,Unknown,Command Injection,T1059,120.157.19.234,API Gateway
2026-02-18 17:53:47.703689,High,80,Unknown,Port Scanning,T1046,84.247.138.125,Router
2026-02-18 17:53:48.358968,High,80,Unknown,Port Scanning,T1046,221.199.73.42,Firewall
2026-02-18 17:53:48.973304,High,80,Unknown,Command Injection,T1059,135.237.126.199,Web Application
2026-02-18 17:53:49.556684,High,80,Unknown,XSS Attack,T1059,52.146.21.18,CMS
2026-02-18 17:53:50.130504,High,80,Unknown,SQL Injection,T1190,198.199.82.196,API Gateway
2026-02-18 17:53:50.718963,High,80,Unknown,XSS Attack,T1059,205.237.16.0,CMS
2026-02-18 17:53:51.313530,High,80,Unknown,SQL Injection,T1190,216.180.246.142,Web Application
2026-02-18 17:53:51.950658,High,80,Unknown,SQL Injection,T1190,199.45.154.142,Database Server
2026-02-18 17:53:52.670081,High,80,Unknown,XSS Attack,T1059,122.160.3.199,CMS
2026-02-18 17:53:53.387827,High,80,Unknown,Command Injection,T1059,8.208.121.207,Shell Server
2026-02-18 17:53:54.043318,High,80,Unknown,XSS Attack,T1059,118.194.250.127,CMS
2026-02-18 17:53:54.693044,High,80,Unknown,SQL Injection,T1190,20.168.114.245,Web Application
2026-02-18 17:53:55.342029,High,80,Unknown,Port Scanning,T1046,20.84.144.171,Firewall
2026-02-18 17:53:55.953316,High,80,Unknown,SQL Injection,T1190,195.184.76.114,API Gateway
2026-02-18 17:53:56.636853,High,80,Unknown,XSS Attack,T1059,70.91.60.25,CMS
2026-02-18 17:53:57.292733,High,80,Unknown,XSS Attack,T1059,139.162.149.16,CMS
2026-02-18 17:53:58.029211,High,80,Unknown,SQL Injection,T1190,58.212.237.192,API Gateway
2026-02-18 17:53:58.783889,High,80,Unknown,Port Scanning,T1046,118.174.3.211,Network Infrastructure
2026-02-18 17:53:59.367148,High,80,Unknown,SQL Injection,T1190,20.65.193.177,API Gateway
2026-02-18 17:53:59.991752,High,80,Unknown,Command Injection,T1059,121.40.122.64,Shell Server
2026-02-18 17:54:00.639057,High,80,Unknown,XSS Attack,T1059,164.90.228.79,CMS
2026-02-18 17:54:01.361230,High,80,Unknown,XSS Attack,T1059,144.86.173.94,Web Application
2026-02-18 17:54:01.975295,High,80,Unknown,Port Scanning,T1046,147.185.133.204,Firewall
2026-02-18 17:54:02.576533,High,80,Unknown,XSS Attack,T1059,195.184.76.136,API Gateway
2026-02-18 17:54:03.261356,High,80,Unknown,SQL Injection,T1190,47.77.233.62,Database Server
2026-02-18 17:54:03.917684,High,80,Unknown,Command Injection,T1059,122.252.225.41,API Gateway
2026-02-18 17:54:04.621614,High,80,Unknown,SQL Injection,T1190,164.92.99.127,API Gateway
2026-02-18 17:54:05.242799,High,80,Unknown,XSS Attack,T1059,175.30.48.5,API Gateway
2026-02-18 17:54:05.817304,High,80,Unknown,Port Scanning,T1046,147.185.133.149,Network Infrastructure
2026-02-18 17:54:06.434234,High,80,Unknown,Port Scanning,T1046,121.29.84.68,Network Infrastructure
2026-02-18 17:54:07.143504,High,80,Unknown,XSS Attack,T1059,47.236.144.219,CMS
2026-02-18 17:54:07.808148,High,80,Unknown,SQL Injection,T1190,82.80.253.21,Web Application
2026-02-18 17:54:08.456328,High,80,Unknown,Command Injection,T1059,221.148.41.242,Shell Server
2026-02-18 17:54:09.049431,High,80,Unknown,SQL Injection,T1190,175.30.48.86,Database Server
2026-02-18 17:54:09.649592,High,80,Unknown,Port Scanning,T1046,103.232.200.0,Firewall
2026-02-18 17:54:10.234220,High,80,Unknown,Command Injection,T1059,187.198.111.147,Shell Server
2026-02-18 17:54:10.921098,High,80,Unknown,Port Scanning,T1046,135.237.126.198,Firewall
2026-02-18 17:54:11.537411,High,80,Unknown,Port Scanning,T1046,20.168.7.136,Firewall
2026-02-18 17:54:12.121674,High,80,Unknown,Port Scanning,T1046,172.202.118.119,Firewall
2026-02-18 17:54:12.794050,High,80,Unknown,Port Scanning,T1046,45.141.233.3,Firewall
2026-02-18 17:54:13.503232,High,80,Unknown,XSS Attack,T1059,195.154.56.160,CMS
2026-02-18 17:54:14.192404,High,80,Unknown,XSS Attack,T1059,122.96.28.46,CMS
2026-02-18 17:54:14.867338,High,80,Unknown,XSS Attack,T1059,167.172.79.176,CMS
2026-02-18 17:54:15.487967,High,80,Unknown,Port Scanning,T1046,122.54.146.157,Network Infrastructure
2026-02-18 17:54:16.205038,High,80,Unknown,SQL Injection,T1190,13.89.125.21,Web Application
2026-02-18 17:54:16.931401,High,80,Unknown,SQL Injection,T1190,152.32.202.244,Database Server
2026-02-18 17:54:17.566219,High,80,Unknown,XSS Attack,T1059,47.237.163.121,Web Application
2026-02-18 17:54:18.211988,High,80,Unknown,Command Injection,T1059,47.77.233.193,Web Application
2026-02-18 17:54:18.821806,High,80,Unknown,Port Scanning,T1046,54.211.129.82,Router
2026-02-18 17:54:19.447520,High,80,Unknown,Port Scanning,T1046,91.231.89.56,Router
2026-02-18 17:54:20.097960,High,80,Unknown,Port Scanning,T1046,54.166.171.16,Router
2026-02-18 17:54:20.754840,High,80,Unknown,XSS Attack,T1059,95.164.162.0,CMS
2026-02-18 17:54:21.336773,High,80,Unknown,SQL Injection,T1190,185.239.44.0,Database Server
2026-02-18 17:54:22.015222,High,80,Unknown,SQL Injection,T1190,107.150.103.173,API Gateway
2026-02-18 17:54:22.840178,High,80,Unknown,SQL Injection,T1190,162.142.125.132,Web Application
2026-02-18 17:54:23.514286,High,80,Unknown,SQL Injection,T1190,35.203.210.234,API Gateway
2026-02-18 17:54:24.121548,High,80,Unknown,XSS Attack,T1059,47.77.222.191,API Gateway
2026-02-18 17:54:24.820930,High,80,Unknown,Command Injection,T1059,111.48.134.67,API Gateway
2026-02-18 17:54:25.462438,High,80,Unknown,XSS Attack,T1059,104.37.1.0,Web Application
2026-02-18 17:54:26.094218,High,80,Unknown,Port Scanning,T1046,91.231.89.195,Router
2026-02-18 17:54:26.709834,High,80,Unknown,Command Injection,T1059,165.22.139.37,Shell Server
2026-02-18 17:54:27.314133,High,80,Unknown,Command Injection,T1059,45.156.128.198,API Gateway
2026-02-18 17:54:27.904755,High,80,Unknown,Port Scanning,T1046,178.79.176.223,Firewall
2026-02-18 17:54:28.545840,High,80,Unknown,SQL Injection,T1190,65.49.20.121,API Gateway
2026-02-18 17:54:29.137600,High,80,Unknown,SQL Injection,T1190,139.59.70.58,Web Application
2026-02-18 17:54:29.729083,High,80,Unknown,Command Injection,T1059,65.49.20.115,API Gateway
2026-02-18 17:54:30.321615,High,80,Unknown,Command Injection,T1059,139.162.169.244,Shell Server
2026-02-18 17:54:30.954791,High,80,Unknown,Command Injection,T1059,159.89.175.164,Shell Server
2026-02-18 17:54:31.522579,High,80,Unknown,XSS Attack,T1059,154.146.242.43,CMS
2026-02-18 17:54:32.104634,High,80,Unknown,XSS Attack,T1059,103.44.208.0,API Gateway
2026-02-18 17:54:32.752127,High,80,Unknown,SQL Injection,T1190,160.240.0.0,Web Application
2026-02-18 17:54:33.344379,High,80,Unknown,XSS Attack,T1059,216.180.246.208,CMS
2026-02-18 17:54:33.937955,High,80,Unknown,XSS Attack,T1059,73.52.216.154,CMS
2026-02-18 17:54:34.639772,High,80,Unknown,Command Injection,T1059,147.185.133.17,API Gateway
2026-02-18 17:54:35.213459,High,80,Unknown,SQL Injection,T1190,147.185.133.205,API Gateway
2026-02-18 17:54:35.823520,High,80,Unknown,SQL Injection,T1190,154.83.197.30,Web Application
2026-02-18 17:54:36.452534,High,80,Unknown,SQL Injection,T1190,162.216.149.114,Database Server
2026-02-18 17:54:37.037950,High,80,Unknown,XSS Attack,T1059,194.165.16.162,Web Application
2026-02-18 17:54:37.648813,High,80,Unknown,SQL Injection,T1190,118.193.77.213,Database Server
2026-02-18 17:54:38.281919,High,80,Unknown,Port Scanning,T1046,151.83.139.157,Router
2026-02-18 17:54:38.896623,High,80,Unknown,SQL Injection,T1190,23.235.128.0,Database Server
2026-02-18 17:54:39.502612,High,80,Unknown,XSS Attack,T1059,103.13.140.0,Web Application
2026-02-18 17:54:40.099409,High,80,Unknown,XSS Attack,T1059,199.45.154.147,API Gateway
2026-02-18 17:54:40.804945,High,80,Unknown,Port Scanning,T1046,47.250.92.201,Router
2026-02-18 17:54:41.369467,High,80,Unknown,Command Injection,T1059,210.108.88.241,Web Application
2026-02-18 17:54:41.959797,High,80,Unknown,Command Injection,T1059,14.241.67.70,Shell Server
2026-02-18 17:54:42.601434,High,80,Unknown,Command Injection,T1059,223.93.189.214,Shell Server
2026-02-18 17:54:43.182627,High,80,Unknown,Port Scanning,T1046,103.95.180.0,Router
2026-02-18 17:54:43.789527,High,80,Unknown,Port Scanning,T1046,164.79.0.0,Firewall
2026-02-18 17:54:44.434544,High,80,Unknown,Command Injection,T1059,9.234.8.54,Web Application
2026-02-18 17:54:45.104791,High,80,Unknown,SQL Injection,T1190,104.167.19.0,Database Server
2026-02-18 17:54:45.688701,High,80,Unknown,Port Scanning,T1046,40.90.235.65,Firewall
2026-02-18 17:54:46.315258,High,80,Unknown,Command Injection,T1059,64.225.74.178,API Gateway
2026-02-18 17:54:46.997101,High,80,Unknown,Port Scanning,T1046,47.250.188.249,Router
2026-02-18 17:54:47.649443,High,80,Unknown,Command Injection,T1059,118.194.250.245,API Gateway
2026-02-18 17:54:48.283630,High,80,Unknown,Port Scanning,T1046,143.110.137.200,Router
2026-02-18 17:54:48.882532,High,80,Unknown,SQL Injection,T1190,124.89.89.148,Database Server
2026-02-18 17:54:49.509133,High,80,Unknown,SQL Injection,T1190,216.180.246.148,Database Server
2026-02-18 17:54:50.156140,High,80,Unknown,Port Scanning,T1046,45.156.128.66,Router
2026-02-18 17:54:50.799574,High,80,Unknown,Port Scanning,T1046,185.191.165.58,Router
2026-02-18 17:54:52.553148,High,80,Unknown,SQL Injection,T1190,35.203.211.49,Web Application
2026-02-18 17:54:53.206460,High,80,Unknown,SQL Injection,T1190,174.66.113.103,API Gateway
2026-02-18 17:54:53.952925,High,80,Unknown,Command Injection,T1059,223.123.38.32,Web Application
2026-02-18 17:54:54.550963,High,80,Unknown,Command Injection,T1059,44.212.68.158,Web Application
2026-02-18 17:54:55.158782,High,80,Unknown,Command Injection,T1059,118.193.56.246,Shell Server
2026-02-18 17:54:55.735839,High,80,Unknown,SQL Injection,T1190,100.29.192.71,API Gateway
2026-02-18 17:54:56.417921,High,80,Unknown,Command Injection,T1059,123.178.210.187,Shell Server
2026-02-18 17:54:57.001922,High,80,Unknown,Port Scanning,T1046,185.215.132.0,Firewall
